[INFO] 11:42:26:468 Memoria/(20207:20276): Se conecto un cliente - Socket: 16
[INFO] 11:42:26:468 Memoria/(20207:20275): Se conecto un cliente - Socket: 15
[INFO] 11:42:26:469 Memoria/(20207:20277): Se conecto un cliente - Socket: 20
[INFO] 11:42:26:469 Memoria/(20207:20278): Se conecto un cliente - Socket: 21
[INFO] 11:42:26:470 Memoria/(20207:20276): Se desconecto un cliente - Socket: 16 - PID: 1
[INFO] 11:42:26:470 Memoria/(20207:20275): Se desconecto un cliente - Socket: 15 - PID: 2
[INFO] 11:42:26:470 Memoria/(20207:20277): Se desconecto un cliente - Socket: 20 - PID: 3
[INFO] 11:42:26:471 Memoria/(20207:20278): Se desconecto un cliente - Socket: 21 - PID: 4
[INFO] 11:44:01:698 Memoria/(20559:20628): Se conecto un cliente - Socket: 15
[INFO] 11:44:01:698 Memoria/(20559:20629): Se conecto un cliente - Socket: 16
[INFO] 11:44:01:701 Memoria/(20559:20630): Se conecto un cliente - Socket: 20
[INFO] 11:44:01:701 Memoria/(20559:20631): Se conecto un cliente - Socket: 21
[INFO] 11:44:43:101 Memoria/(20857:20923): Se conecto un cliente - Socket: 15
[INFO] 11:44:43:102 Memoria/(20857:20924): Se conecto un cliente - Socket: 16
[INFO] 11:44:43:103 Memoria/(20857:20925): Se conecto un cliente - Socket: 20
[INFO] 11:44:43:121 Memoria/(20857:20926): Se conecto un cliente - Socket: 21
[INFO] 11:44:43:123 Memoria/(20857:20923): Se desconecto un cliente - Socket: 15 - PID: 1
[INFO] 11:44:43:123 Memoria/(20857:20924): Se desconecto un cliente - Socket: 16 - PID: 2
[INFO] 11:44:43:123 Memoria/(20857:20925): Se desconecto un cliente - Socket: 20 - PID: 3
[INFO] 11:44:43:125 Memoria/(20857:20926): Se desconecto un cliente - Socket: 21 - PID: 4
[INFO] 11:44:58:533 Memoria/(21122:21188): Se conecto un cliente - Socket: 15
[INFO] 11:44:58:534 Memoria/(21122:21189): Se conecto un cliente - Socket: 16
[INFO] 11:44:58:535 Memoria/(21122:21190): Se conecto un cliente - Socket: 20
[INFO] 11:44:58:542 Memoria/(21122:21191): Se conecto un cliente - Socket: 21
[INFO] 11:45:32:651 Memoria/(21412:21478): Se conecto un cliente - Socket: 15
[INFO] 11:45:32:652 Memoria/(21412:21479): Se conecto un cliente - Socket: 16
[INFO] 11:45:32:653 Memoria/(21412:21480): Se conecto un cliente - Socket: 20
[INFO] 11:45:32:671 Memoria/(21412:21481): Se conecto un cliente - Socket: 21
[INFO] 11:46:52:887 Memoria/(21727:21793): Se conecto un cliente - Socket: 15
[INFO] 11:46:52:888 Memoria/(21727:21794): Se conecto un cliente - Socket: 16
[INFO] 11:46:52:889 Memoria/(21727:21795): Se conecto un cliente - Socket: 20
[INFO] 11:46:52:907 Memoria/(21727:21796): Se conecto un cliente - Socket: 21
[INFO] 11:47:58:426 Memoria/(22040:22106): Se conecto un cliente - Socket: 15
[INFO] 11:47:58:428 Memoria/(22040:22107): Se conecto un cliente - Socket: 16
[INFO] 11:47:58:437 Memoria/(22040:22108): Se conecto un cliente - Socket: 20
[INFO] 11:47:58:437 Memoria/(22040:22109): Se conecto un cliente - Socket: 21
[INFO] 11:47:58:537 Memoria/(22040:22106): Se desconecto un cliente - Socket: 15 - PID: 1
[INFO] 11:47:58:610 Memoria/(22040:22107): Se desconecto un cliente - Socket: 16 - PID: 2
[INFO] 11:47:58:670 Memoria/(22040:22108): Se desconecto un cliente - Socket: 20 - PID: 3
[INFO] 11:47:58:727 Memoria/(22040:22109): Se desconecto un cliente - Socket: 21 - PID: 4
[INFO] 11:48:04:232 Memoria/(22040:22179): Se conecto un cliente - Socket: 22
[INFO] 11:48:04:233 Memoria/(22040:22180): Se conecto un cliente - Socket: 15
[INFO] 11:48:04:233 Memoria/(22040:22181): Se conecto un cliente - Socket: 16
[INFO] 11:48:04:240 Memoria/(22040:22182): Se conecto un cliente - Socket: 20
[INFO] 11:48:04:350 Memoria/(22040:22179): Se desconecto un cliente - Socket: 22 - PID: 5
[INFO] 11:48:04:458 Memoria/(22040:22180): Se desconecto un cliente - Socket: 15 - PID: 6
[INFO] 11:48:04:557 Memoria/(22040:22181): Se desconecto un cliente - Socket: 16 - PID: 7
[INFO] 11:48:04:656 Memoria/(22040:22182): Se desconecto un cliente - Socket: 20 - PID: 8
[INFO] 11:48:06:513 Memoria/(22040:22252): Se conecto un cliente - Socket: 21
[INFO] 11:48:06:514 Memoria/(22040:22253): Se conecto un cliente - Socket: 15
[INFO] 11:48:06:515 Memoria/(22040:22254): Se conecto un cliente - Socket: 16
[INFO] 11:48:06:532 Memoria/(22040:22255): Se conecto un cliente - Socket: 20
[INFO] 11:48:06:686 Memoria/(22040:22252): Se desconecto un cliente - Socket: 21 - PID: 9
[INFO] 11:48:06:801 Memoria/(22040:22253): Se desconecto un cliente - Socket: 15 - PID: 10
[INFO] 11:48:06:907 Memoria/(22040:22254): Se desconecto un cliente - Socket: 16 - PID: 11
[INFO] 11:48:06:993 Memoria/(22040:22255): Se desconecto un cliente - Socket: 20 - PID: 12
[INFO] 11:48:08:124 Memoria/(22040:22322): Se conecto un cliente - Socket: 22
[INFO] 11:48:08:124 Memoria/(22040:22323): Se conecto un cliente - Socket: 15
[INFO] 11:48:08:125 Memoria/(22040:22324): Se conecto un cliente - Socket: 16
[INFO] 11:48:08:142 Memoria/(22040:22325): Se conecto un cliente - Socket: 20
[INFO] 11:48:08:311 Memoria/(22040:22322): Se desconecto un cliente - Socket: 22 - PID: 13
[INFO] 11:48:08:415 Memoria/(22040:22323): Se desconecto un cliente - Socket: 15 - PID: 14
[INFO] 11:48:08:504 Memoria/(22040:22324): Se desconecto un cliente - Socket: 16 - PID: 15
[INFO] 11:48:08:586 Memoria/(22040:22325): Se desconecto un cliente - Socket: 20 - PID: 16
[INFO] 14:00:51:843 Memoria/(26824:26824): Tlb inicializada
[INFO] 14:01:38:702 Memoria/(27065:27065): Tlb inicializada
[INFO] 14:10:28:499 Memoria/(27670:27670): Tlb Inicializada
[INFO] 14:11:27:630 Memoria/(27916:27916): Tlb Inicializada
[INFO] 14:12:04:894 Memoria/(28140:28140): Tlb Inicializada
[INFO] 14:12:47:160 Memoria/(28371:28371): Tlb Inicializada
[INFO] 14:14:05:503 Memoria/(28653:28653): Tlb Inicializada
[INFO] 14:14:57:498 Memoria/(28895:28895): Tlb Inicializada
[INFO] 14:16:17:179 Memoria/(29245:29245): Tlb Inicializada
[INFO] 14:17:53:142 Memoria/(29531:29531): Tlb Inicializada
[INFO] 14:18:59:845 Memoria/(29820:29820): Tlb Inicializada
[INFO] 14:21:34:647 Memoria/(30141:30141): Tlb Inicializada
[INFO] 14:24:53:864 Memoria/(30506:30506): Tlb Inicializada
[INFO] 14:25:21:320 Memoria/(30730:30730): Tlb Inicializada
[INFO] 14:25:52:371 Memoria/(30955:30955): Tlb Inicializada
[INFO] 14:26:20:136 Memoria/(31176:31176): Tlb Inicializada
[INFO] 14:32:22:228 Memoria/(31641:31641): Tlb Inicializada
[INFO] 14:35:09:815 Memoria/(31963:31963): Tlb Inicializada
[INFO] 14:36:04:781 Memoria/(32208:32208): Tlb Inicializada
[INFO] 14:36:40:090 Memoria/(32437:32437): Tlb Inicializada
[INFO] 14:37:11:333 Memoria/(32661:32661): Tlb Inicializada
[INFO] 14:40:44:079 Memoria/(563:563): Tlb Inicializada
[INFO] 14:41:13:180 Memoria/(782:782): Tlb Inicializada
[INFO] 14:41:43:471 Memoria/(1020:1020): Tlb Inicializada
[INFO] 14:42:02:699 Memoria/(1265:1265): Tlb Inicializada
[INFO] 14:43:11:264 Memoria/(1544:1544): Tlb Inicializada
[INFO] 14:43:43:960 Memoria/(1774:1774): Tlb Inicializada
[INFO] 14:44:12:262 Memoria/(1998:1998): Tlb Inicializada
[INFO] 14:46:02:476 Memoria/(2299:2299): Tlb Inicializada
[INFO] 14:46:38:657 Memoria/(2529:2529): Tlb Inicializada
[INFO] 14:48:00:561 Memoria/(2794:2794): Tlb Inicializada
[INFO] 14:48:45:043 Memoria/(3035:3035): Tlb Inicializada
[INFO] 14:53:32:106 Memoria/(3531:3531): Tlb Inicializada
[INFO] 14:53:54:391 Memoria/(3802:3802): Tlb Inicializada
[INFO] 14:54:35:302 Memoria/(4034:4034): Tlb Inicializada
[INFO] 14:55:25:783 Memoria/(4281:4281): Tlb Inicializada
[INFO] 15:09:56:191 Memoria/(5339:5339): Tlb Inicializada
[INFO] 15:10:40:019 Memoria/(5581:5581): Tlb Inicializada
[INFO] 15:10:56:159 Memoria/(5788:5788): Tlb Inicializada
[INFO] 15:11:16:703 Memoria/(6014:6014): Tlb Inicializada
[INFO] 15:12:18:548 Memoria/(6259:6259): Tlb Inicializada
[INFO] 15:12:33:788 Memoria/(6468:6468): Tlb Inicializada
[INFO] 15:13:00:631 Memoria/(6697:6697): Tlb Inicializada
[INFO] 15:13:26:109 Memoria/(6930:6930): Tlb Inicializada
[INFO] 15:13:41:698 Memoria/(7132:7132): Tlb Inicializada
[INFO] 15:25:10:231 Memoria/(8029:8029): Tlb Inicializada
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:25:16:590 Memoria/(8029:8029): TLB Dump
[INFO] 15:26:17:104 Memoria/(8285:8285): Tlb Inicializada
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:26:21:643 Memoria/(8285:8285): TLB Dump
[INFO] 15:28:00:237 Memoria/(8582:8582): Tlb Inicializada
[INFO] 15:28:06:955 Memoria/(8582:8582): TLB Dump
[INFO] 15:28:06:955 Memoria/(8582:8582): TLB Dump
[INFO] 15:28:06:955 Memoria/(8582:8582): TLB Dump
[INFO] 15:28:06:955 Memoria/(8582:8582): TLB Dump
[INFO] 15:28:06:955 Memoria/(8582:8582): TLB Dump
[INFO] 15:28:06:955 Memoria/(8582:8582): TLB Dump
[INFO] 15:28:06:955 Memoria/(8582:8582): TLB Dump
